rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus
9191.199999809265,{worker_id:rohinpagain},id_enter,9194,intro,Gatlinburg; Hot Springs; Carmel; Huntsville; Peoria; Boulder; New Hope; West Palm Beach; Racine; Shreveport; Leesburg; Hanover; Cornwall,US_Cities_List/nat_gatlinburg.png; US_Cities_List/mm_hotsprings.png; US_Cities_List/mm_carmel.png; US_Cities_List/mm_huntsville.png; US_Cities_List/nat_peoria.png; US_Cities_List/mm_boulder.png; US_Cities_List/mm_newhope.png; US_Cities_List/nat_westpalmbeach.png; US_Cities_List/mm_racine.png; US_Cities_List/nat_shreveport.png; US_Cities_List/mm_leesburg.png; US_Cities_List/nat_hanover.png; US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341.4000000953674,,fullscreen,10539,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.4000000953674,,intro_1,11706,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064.900000095367,,intro_2,19772,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.9000000953674,,intro_3,20906,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224.0999999046326,,intro_4,22131,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,intro_5,22806,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222.5999999046326,,intro_6,24030,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,24671,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756.0999999046326,,prac_atten_color,25435,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,27438,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,28081,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406.3999996185303,,prac_atten_color,28971,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,30973,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,31489,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,31906,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.59999990463257,,prac_atten_color_black,33909,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,34899,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,35440,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.09999990463257,,prac_atten_color_black,37443,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,38308,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.1000003814697,,prac_atten_color,39005,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,41009,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,41717,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.5,,prac_atten_color,42569,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,prac_atten_color_black,44571,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,45125,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,45894,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.69999980926514,,prac_atten_color_black,47896,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,48532,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,48991,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,prac_atten_color_black,50993,black_plus_sign,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,51941,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655.5,,prac_atten_color,52656,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610.5999999046326,,prac_atten_color_black,54659,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,55350,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,55798,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,prac_atten_color_black,57801,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349.4000000953674,,attentioncheck_feedback,59152,cross_check_feedback,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872.5,,last_instruct,60026,instruct,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),62041,black_plus_sign,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),62804,green,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,63307,green,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,rt_thecrossant_black,64548,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,64652,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
