rt,responses,trial_type,time_elapsed,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus
null,,color_black,693437,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),696454,,black_plus_sign,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),697393,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,697897,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,rt_thecrossant_black,698964,,black_plus_sign,,,,,49,,,1,0.9565217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,699068,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),702085,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),702634,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,703136,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182.9000000001397,,rt_thecrossant_black,704595,,black_plus_sign,,,,,50,,,1,0.9574468085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,704698,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),707714,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),708596,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,709098,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722.3999999999069,,rt_thecrossant_black,710224,,black_plus_sign,,,,,49,,,1,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,710327,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),713345,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),714092,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,714595,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245.8999999999069,,rt_thecrossant_black,715854,,black_plus_sign,,,,,50,,,0,0.9387755102040817,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,715958,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),718971,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),719386,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,719889,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.5,,rt_thecrossant_black,721481,,black_plus_sign,,,,,50,,,1,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,721584,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),724598,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),725634,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,726138,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957.8999999999069,,rt_thecrossant_black,727108,,black_plus_sign,,,,,50,,,1,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,727213,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),730224,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),731052,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,731555,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248.6000000000931,,rt_thecrossant_black,732733,,black_plus_sign,,,,,50,,,1,0.9423076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,732837,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),735852,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),736354,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,736858,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019.1000000000931,,rt_thecrossant_black,738363,,black_plus_sign,,,,,50,,,1,0.9433962264150944,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,738465,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),741480,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),742458,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,742961,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.6000000000931,,rt_thecrossant_black,743990,,black_plus_sign,,,,,49,,,0,0.9259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,744093,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),747110,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),747834,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,748337,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/jukebox.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107.6000000000931,,rt_thecrossant_black,749621,,black_plus_sign,,,,,49,,,1,0.9272727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,749725,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),752739,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),753229,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,753732,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.8000000000466,,rt_thecrossant_black,755250,,black_plus_sign,,,,,49,,,1,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,755354,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),758369,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),759378,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,759881,,green,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.1999999999534,,rt_thecrossant_black,760879,,black_plus_sign,,,,,50,,,1,0.9298245614035088,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,760983,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),764000,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),764611,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,765114,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/teeth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,rt_thecrossant_black,766510,,black_plus_sign,,,,,50,,,1,0.9310344827586207,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,766614,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),769632,,black_plus_sign,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),770316,,green,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,770818,,green,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,rt_thecrossant_black,772141,,black_plus_sign,,,,,50,,,1,0.9322033898305084,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,772244,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),775256,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),775746,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,776249,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118.6000000000931,,rt_thecrossant_black,777767,,black_plus_sign,,,,,49,,,1,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,777870,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),780885,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),781685,,blue,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,782188,,blue,,,,,null,US_Cities_List/basket.png,US_Cities_List/barrel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087.9000000001397,,rt_thecrossant_black,783395,,black_plus_sign,,,,,49,,,1,0.9344262295081968,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,783499,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),786514,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),787498,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,788001,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033.6000000000931,,rt_thecrossant_black,789025,,black_plus_sign,,,,,50,,,1,0.9354838709677419,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,789129,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),792146,,black_plus_sign,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),793228,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,793731,,green,,,,,null,US_Cities_List/barrel.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381.6000000000931,,rt_thecrossant_black,794655,,black_plus_sign,,,,,50,,,1,0.9365079365079365,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,794759,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),797772,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),798780,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,799283,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,,rt_thecrossant_black,800282,,black_plus_sign,,,,,49,,,1,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,800386,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),803402,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),804110,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,804613,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209.3999999999069,,rt_thecrossant_black,805912,,black_plus_sign,,,,,50,,,1,0.9384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,806016,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),809028,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),809958,,green,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,810461,,green,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326.5,,rt_thecrossant_black,811539,,black_plus_sign,,,,,50,,,1,0.9393939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,811643,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),814658,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),815651,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,816154,,blue,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219.3000000000466,,rt_thecrossant_black,817169,,black_plus_sign,,,,,49,,,1,0.9402985074626866,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,817272,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),820290,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),820767,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,821270,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,rt_thecrossant_black,822801,,black_plus_sign,,,,,50,,,1,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,822905,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),825917,,black_plus_sign,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),826454,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,826957,,green,,,,,null,US_Cities_List/camera.png,US_Cities_List/globe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.1000000000931,,rt_thecrossant_black,828427,,black_plus_sign,,,,,50,,,1,0.9420289855072463,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,828531,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),831544,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),832436,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,832938,,blue,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872.6999999999534,,rt_thecrossant_black,834053,,black_plus_sign,,,,,49,,,1,0.9428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,834157,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),837171,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),838016,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,838520,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036.5,,rt_thecrossant_black,839684,,black_plus_sign,,,,,50,,,0,0.9295774647887324,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,839788,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),842802,,black_plus_sign,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),843329,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,843833,,blue,,,,,null,US_Cities_List/globe.png,US_Cities_List/camera.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216.1999999999534,,rt_thecrossant_black,845313,,black_plus_sign,,,,,49,,,1,0.9305555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,845417,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),848433,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),849235,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,849738,,blue,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663.3000000000466,,rt_thecrossant_black,850944,,black_plus_sign,,,,,49,,,1,0.9315068493150684,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,851048,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),854060,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),855083,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,855586,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194.3999999999069,,rt_thecrossant_black,856571,,black_plus_sign,,,,,50,,,1,0.9324324324324325,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,856674,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),859691,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),860759,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,861262,,green,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202.8999999999069,,rt_thecrossant_black,862202,,black_plus_sign,,,,,50,,,1,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,862305,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),865317,,black_plus_sign,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),866093,,green,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,866597,,green,,,,,null,US_Cities_List/soldier.png,US_Cities_List/paint.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498.6999999997206,,rt_thecrossant_black,867828,,black_plus_sign,,,,,50,,,1,0.9342105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,867932,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),870948,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),871853,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,872356,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205.5,,rt_thecrossant_black,873459,,black_plus_sign,,,,,50,,,1,0.935064935064935,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,873563,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),876579,,black_plus_sign,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),877355,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,877858,,blue,,,,,null,US_Cities_List/wheelchair.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186.8999999999069,,rt_thecrossant_black,879090,,black_plus_sign,,,,,49,,,1,0.9358974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,879194,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),882203,,black_plus_sign,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),883209,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,883712,,green,,,,,null,US_Cities_List/dustpan.png,US_Cities_List/basket.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426.1000000000931,,rt_thecrossant_black,884714,,black_plus_sign,,,,,50,,,1,0.9367088607594937,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,884818,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),887834,,black_plus_sign,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),888887,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,889390,,green,,,,,null,US_Cities_List/hat.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731.1999999997206,,rt_thecrossant_black,890345,,black_plus_sign,,,,,50,,,1,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,890449,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),893462,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),894017,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/soldier.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
