rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,,
null,,learn_phase(without_color),293618,black_plus_sign,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),294223,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,294725,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132.9,,rt_thecrossant_black,296125,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,296227,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),298750,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),299311,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,299827,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.4000001,,rt_thecrossant_black,301269,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,301371,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),303891,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),304742,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,305244,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900.3,,rt_thecrossant_black,306396,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,306498,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),309020,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),309514,green,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,310015,green,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116.2,,rt_thecrossant_black,311525,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,311627,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),314149,black_plus_sign,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),315197,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,315699,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.4,,rt_thecrossant_black,316654,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,316756,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),319278,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),320115,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,320617,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539.4,,rt_thecrossant_black,321782,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,321884,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),324410,black_plus_sign,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),325322,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,325823,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080.5,,rt_thecrossant_black,326916,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,327018,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),329539,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),330312,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,330814,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352.5,,rt_thecrossant_black,332052,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,332154,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),334677,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),335283,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,335799,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070.8,,rt_thecrossant_black,337197,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,337299,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),339826,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),340535,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,341037,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774.1,,rt_thecrossant_black,342331,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,342433,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),344951,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),345914,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,346422,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880.2,,rt_thecrossant_black,347463,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,347565,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),350089,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),350802,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,351304,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556.2,,rt_thecrossant_black,352595,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,352697,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),355228,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),356071,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,356572,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925.1,,rt_thecrossant_black,357732,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,357834,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),360352,black_plus_sign,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),361200,green,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,361702,green,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079.3,,rt_thecrossant_black,362871,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,362973,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),365504,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),366173,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,366679,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030.1,,rt_thecrossant_black,368015,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,368117,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),370645,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),371207,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,371709,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982.1,,rt_thecrossant_black,373151,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,373255,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),375776,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),376846,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,377348,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.2,,rt_thecrossant_black,378282,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,378384,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),380902,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),381758,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,382260,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168.1,,rt_thecrossant_black,383408,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,383515,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),386036,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),387121,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,387623,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/mm_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.3,,rt_thecrossant_black,388542,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,388644,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),391167,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),392112,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,392614,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406.2,,rt_thecrossant_black,393673,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,393775,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),396300,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),397359,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,397861,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235.4,,rt_thecrossant_black,398807,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,398909,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),401434,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),402010,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,402511,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307.2,,rt_thecrossant_black,403937,black_plus_sign,,,,,50,,,0.978723404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,404039,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),406556,black_plus_sign,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),407504,green,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,408006,green,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.2,,rt_thecrossant_black,409062,black_plus_sign,,,,,50,,,0.979166667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,409164,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),411681,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),412294,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,412796,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230.1,,rt_thecrossant_black,414187,black_plus_sign,,,,,50,,,0.979591837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,414289,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),416810,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),417529,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,418030,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886.1999999,,rt_thecrossant_black,419314,black_plus_sign,,,,,50,,,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,419416,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),421938,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),422870,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,423372,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975.3000001,,rt_thecrossant_black,424444,black_plus_sign,,,,,49,,,0.980392157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,424546,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),427066,black_plus_sign,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),427698,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,428200,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/nat_leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316.2,,rt_thecrossant_black,429572,black_plus_sign,,,,,49,,,0.980769231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,429674,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),432196,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),432935,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,433437,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799.4,,rt_thecrossant_black,434702,black_plus_sign,,,,,49,,,0.981132075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,434804,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),437329,black_plus_sign,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),438374,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,438876,green,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934.1999999,,rt_thecrossant_black,439834,black_plus_sign,,,,,50,,,0.981481481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,439936,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),442460,black_plus_sign,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),443052,blue,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,443554,blue,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170.1,,rt_thecrossant_black,444965,black_plus_sign,,,,,49,,,0.981818182,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,445066,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),447585,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),448521,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,449023,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,rt_thecrossant_black,450091,black_plus_sign,,,,,50,,,0.982142857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,450194,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),452715,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),453753,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,454269,blue,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289.6,,rt_thecrossant_black,455236,black_plus_sign,,,,,49,,,0.98245614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,455338,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),457863,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),458480,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,458982,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341.2,,rt_thecrossant_black,460368,black_plus_sign,,,,,50,,,0.982758621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,460470,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),462988,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),463807,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,464309,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792.4000001,,rt_thecrossant_black,465493,black_plus_sign,,,,,50,,,0.983050847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,465594,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
